Cod_comuna_x;Cod_corregimiento;NOM_CORREGIMIENTO;Cod_barrio;NOM_BARRIO;LLAVE;GEOJSON_BARRIO;rango etario;BARRIO_AT;personas
11;0;SIN CORREGIMIENTO;244;VILLA FLOR;11-VILLA FLOR;0;4. Juventud (14 - 26 años);0;2
11;0;SIN CORREGIMIENTO;244;VILLA FLOR;11-VILLA FLOR;0;5. Adultez (27- 59 años);0;15
11;0;SIN CORREGIMIENTO;244;VILLA FLOR;11-VILLA FLOR;0;6. Persona Mayor 60 o mas;0;12
11;0;SIN CORREGIMIENTO;290;LOS CONQUISTADORES;11-LOS CONQUISTADORES;0;1. Primera Infancia (0-5 años);0;110
11;0;SIN CORREGIMIENTO;290;LOS CONQUISTADORES;11-LOS CONQUISTADORES;0;2. Infancia (6 - 11 años);0;77
11;0;SIN CORREGIMIENTO;290;LOS CONQUISTADORES;11-LOS CONQUISTADORES;0;3. Adolescencia (12 - 18 años);0;102
11;0;SIN CORREGIMIENTO;290;LOS CONQUISTADORES;11-LOS CONQUISTADORES;0;4. Juventud (14 - 26 años);0;143
11;0;SIN CORREGIMIENTO;290;LOS CONQUISTADORES;11-LOS CONQUISTADORES;0;5. Adultez (27- 59 años);0;395
11;0;SIN CORREGIMIENTO;290;LOS CONQUISTADORES;11-LOS CONQUISTADORES;0;6. Persona Mayor 60 o mas;0;72
11;0;SIN CORREGIMIENTO;326;VIVEROS DE PROVENZA;11-VIVEROS DE PROVENZA;0;2. Infancia (6 - 11 años);0;1
11;0;SIN CORREGIMIENTO;326;VIVEROS DE PROVENZA;11-VIVEROS DE PROVENZA;0;3. Adolescencia (12 - 18 años);0;2
11;0;SIN CORREGIMIENTO;326;VIVEROS DE PROVENZA;11-VIVEROS DE PROVENZA;0;5. Adultez (27- 59 años);0;7
11;0;SIN CORREGIMIENTO;326;VIVEROS DE PROVENZA;11-VIVEROS DE PROVENZA;0;6. Persona Mayor 60 o mas;0;1
11;0;SIN CORREGIMIENTO;331;BRISAS DE PROVENZA ;11-BRISAS DE PROVENZA ;0;1. Primera Infancia (0-5 años);0;4
11;0;SIN CORREGIMIENTO;331;BRISAS DE PROVENZA ;11-BRISAS DE PROVENZA ;0;2. Infancia (6 - 11 años);0;1
11;0;SIN CORREGIMIENTO;331;BRISAS DE PROVENZA ;11-BRISAS DE PROVENZA ;0;3. Adolescencia (12 - 18 años);0;2
11;0;SIN CORREGIMIENTO;331;BRISAS DE PROVENZA ;11-BRISAS DE PROVENZA ;0;4. Juventud (14 - 26 años);0;4
11;0;SIN CORREGIMIENTO;331;BRISAS DE PROVENZA ;11-BRISAS DE PROVENZA ;0;5. Adultez (27- 59 años);0;8
11;0;SIN CORREGIMIENTO;340;GRANJAS REAGAN;11-GRANJAS REAGAN;0;1. Primera Infancia (0-5 años);0;92
11;0;SIN CORREGIMIENTO;340;GRANJAS REAGAN;11-GRANJAS REAGAN;0;2. Infancia (6 - 11 años);0;68
11;0;SIN CORREGIMIENTO;340;GRANJAS REAGAN;11-GRANJAS REAGAN;0;3. Adolescencia (12 - 18 años);0;69
11;0;SIN CORREGIMIENTO;340;GRANJAS REAGAN;11-GRANJAS REAGAN;0;4. Juventud (14 - 26 años);0;107
11;0;SIN CORREGIMIENTO;340;GRANJAS REAGAN;11-GRANJAS REAGAN;0;5. Adultez (27- 59 años);0;306
11;0;SIN CORREGIMIENTO;340;GRANJAS REAGAN;11-GRANJAS REAGAN;0;6. Persona Mayor 60 o mas;0;58
11;0;SIN CORREGIMIENTO;344;BALCONES DEL SUR;11-BALCONES DEL SUR;0;1. Primera Infancia (0-5 años);0;102
11;0;SIN CORREGIMIENTO;344;BALCONES DEL SUR;11-BALCONES DEL SUR;0;2. Infancia (6 - 11 años);0;76
11;0;SIN CORREGIMIENTO;344;BALCONES DEL SUR;11-BALCONES DEL SUR;0;3. Adolescencia (12 - 18 años);0;100
11;0;SIN CORREGIMIENTO;344;BALCONES DEL SUR;11-BALCONES DEL SUR;0;4. Juventud (14 - 26 años);0;139
11;0;SIN CORREGIMIENTO;344;BALCONES DEL SUR;11-BALCONES DEL SUR;0;5. Adultez (27- 59 años);0;315
11;0;SIN CORREGIMIENTO;344;BALCONES DEL SUR;11-BALCONES DEL SUR;0;6. Persona Mayor 60 o mas;0;39
11;0;SIN CORREGIMIENTO;346;JARDINES DE ALTAGRACIA;11-JARDINES DE ALTAGRACIA;0;5. Adultez (27- 59 años);0;1
11;0;SIN CORREGIMIENTO;347;BRISAS DEL PARAISO ;11-BRISAS DEL PARAISO ;0;1. Primera Infancia (0-5 años);0;109
11;0;SIN CORREGIMIENTO;347;BRISAS DEL PARAISO ;11-BRISAS DEL PARAISO ;0;2. Infancia (6 - 11 años);0;75
11;0;SIN CORREGIMIENTO;347;BRISAS DEL PARAISO ;11-BRISAS DEL PARAISO ;0;3. Adolescencia (12 - 18 años);0;103
11;0;SIN CORREGIMIENTO;347;BRISAS DEL PARAISO ;11-BRISAS DEL PARAISO ;0;4. Juventud (14 - 26 años);0;145
11;0;SIN CORREGIMIENTO;347;BRISAS DEL PARAISO ;11-BRISAS DEL PARAISO ;0;5. Adultez (27- 59 años);0;421
11;0;SIN CORREGIMIENTO;347;BRISAS DEL PARAISO ;11-BRISAS DEL PARAISO ;0;6. Persona Mayor 60 o mas;0;64
11;0;SIN CORREGIMIENTO;352;VILLAREAL;11-VILLAREAL;0;1. Primera Infancia (0-5 años);0;95
11;0;SIN CORREGIMIENTO;352;VILLAREAL;11-VILLAREAL;0;2. Infancia (6 - 11 años);0;84
11;0;SIN CORREGIMIENTO;352;VILLAREAL;11-VILLAREAL;0;3. Adolescencia (12 - 18 años);0;99
11;0;SIN CORREGIMIENTO;352;VILLAREAL;11-VILLAREAL;0;4. Juventud (14 - 26 años);0;114
11;0;SIN CORREGIMIENTO;352;VILLAREAL;11-VILLAREAL;0;5. Adultez (27- 59 años);0;348
11;0;SIN CORREGIMIENTO;352;VILLAREAL;11-VILLAREAL;0;6. Persona Mayor 60 o mas;0;66
11;0;SIN CORREGIMIENTO;361;VILLAS DEL NOGAL;11-VILLAS DEL NOGAL;0;1. Primera Infancia (0-5 años);0;135
11;0;SIN CORREGIMIENTO;361;VILLAS DEL NOGAL;11-VILLAS DEL NOGAL;0;2. Infancia (6 - 11 años);0;94
11;0;SIN CORREGIMIENTO;361;VILLAS DEL NOGAL;11-VILLAS DEL NOGAL;0;3. Adolescencia (12 - 18 años);0;92
11;0;SIN CORREGIMIENTO;361;VILLAS DEL NOGAL;11-VILLAS DEL NOGAL;0;4. Juventud (14 - 26 años);0;152
11;0;SIN CORREGIMIENTO;361;VILLAS DEL NOGAL;11-VILLAS DEL NOGAL;0;5. Adultez (27- 59 años);0;433
11;0;SIN CORREGIMIENTO;361;VILLAS DEL NOGAL;11-VILLAS DEL NOGAL;0;6. Persona Mayor 60 o mas;0;72
11;0;SIN CORREGIMIENTO;362;PUNTA PARAISO;11-PUNTA PARAISO;0;1. Primera Infancia (0-5 años);0;109
11;0;SIN CORREGIMIENTO;362;PUNTA PARAISO;11-PUNTA PARAISO;0;2. Infancia (6 - 11 años);0;80
11;0;SIN CORREGIMIENTO;362;PUNTA PARAISO;11-PUNTA PARAISO;0;3. Adolescencia (12 - 18 años);0;111
11;0;SIN CORREGIMIENTO;362;PUNTA PARAISO;11-PUNTA PARAISO;0;4. Juventud (14 - 26 años);0;153
11;0;SIN CORREGIMIENTO;362;PUNTA PARAISO;11-PUNTA PARAISO;0;5. Adultez (27- 59 años);0;385
11;0;SIN CORREGIMIENTO;362;PUNTA PARAISO;11-PUNTA PARAISO;0;6. Persona Mayor 60 o mas;0;67
11;0;SIN CORREGIMIENTO;367;BRISAS DEL PALMAR;11-BRISAS DEL PALMAR;0;1. Primera Infancia (0-5 años);0;24
11;0;SIN CORREGIMIENTO;367;BRISAS DEL PALMAR;11-BRISAS DEL PALMAR;0;2. Infancia (6 - 11 años);0;19
11;0;SIN CORREGIMIENTO;367;BRISAS DEL PALMAR;11-BRISAS DEL PALMAR;0;3. Adolescencia (12 - 18 años);0;20
11;0;SIN CORREGIMIENTO;367;BRISAS DEL PALMAR;11-BRISAS DEL PALMAR;0;4. Juventud (14 - 26 años);0;34
11;0;SIN CORREGIMIENTO;367;BRISAS DEL PALMAR;11-BRISAS DEL PALMAR;0;5. Adultez (27- 59 años);0;113
11;0;SIN CORREGIMIENTO;367;BRISAS DEL PALMAR;11-BRISAS DEL PALMAR;0;6. Persona Mayor 60 o mas;0;29
11;0;SIN CORREGIMIENTO;999999;BARRIO_S4;11-BARRIO_S4;0;1. Primera Infancia (0-5 años);0;2
11;0;SIN CORREGIMIENTO;999999;BARRIO_S4;11-BARRIO_S4;0;4. Juventud (14 - 26 años);0;3
11;0;SIN CORREGIMIENTO;999999;BARRIO_S4;11-BARRIO_S4;0;5. Adultez (27- 59 años);0;6
12;0;SIN CORREGIMIENTO;121;QUEBRADA PAN DE AZUCAR;12-QUEBRADA PAN DE AZUCAR;0;1. Primera Infancia (0-5 años);0;1
12;0;SIN CORREGIMIENTO;121;QUEBRADA PAN DE AZUCAR;12-QUEBRADA PAN DE AZUCAR;0;2. Infancia (6 - 11 años);0;1
12;0;SIN CORREGIMIENTO;121;QUEBRADA PAN DE AZUCAR;12-QUEBRADA PAN DE AZUCAR;0;3. Adolescencia (12 - 18 años);0;1
12;0;SIN CORREGIMIENTO;121;QUEBRADA PAN DE AZUCAR;12-QUEBRADA PAN DE AZUCAR;0;4. Juventud (14 - 26 años);0;2
12;0;SIN CORREGIMIENTO;121;QUEBRADA PAN DE AZUCAR;12-QUEBRADA PAN DE AZUCAR;0;5. Adultez (27- 59 años);0;7
12;0;SIN CORREGIMIENTO;121;QUEBRADA PAN DE AZUCAR;12-QUEBRADA PAN DE AZUCAR;0;6. Persona Mayor 60 o mas;0;2
12;0;SIN CORREGIMIENTO;123;CABECERA DEL LLANO;12-CABECERA DEL LLANO;0;4. Juventud (14 - 26 años);0;1
12;0;SIN CORREGIMIENTO;123;CABECERA DEL LLANO;12-CABECERA DEL LLANO;0;5. Adultez (27- 59 años);0;2
12;0;SIN CORREGIMIENTO;126;PAN DE AZUCAR;12-PAN DE AZUCAR;0;1. Primera Infancia (0-5 años);0;1
12;0;SIN CORREGIMIENTO;126;PAN DE AZUCAR;12-PAN DE AZUCAR;0;4. Juventud (14 - 26 años);0;1
12;0;SIN CORREGIMIENTO;126;PAN DE AZUCAR;12-PAN DE AZUCAR;0;5. Adultez (27- 59 años);0;3
12;0;SIN CORREGIMIENTO;126;PAN DE AZUCAR;12-PAN DE AZUCAR;0;6. Persona Mayor 60 o mas;0;2
12;0;SIN CORREGIMIENTO;135;LA CONCORDIA;12-LA CONCORDIA;0;1. Primera Infancia (0-5 años);0;3
12;0;SIN CORREGIMIENTO;135;LA CONCORDIA;12-LA CONCORDIA;0;2. Infancia (6 - 11 años);0;1
12;0;SIN CORREGIMIENTO;135;LA CONCORDIA;12-LA CONCORDIA;0;3. Adolescencia (12 - 18 años);0;1
12;0;SIN CORREGIMIENTO;135;LA CONCORDIA;12-LA CONCORDIA;0;4. Juventud (14 - 26 años);0;1
12;0;SIN CORREGIMIENTO;135;LA CONCORDIA;12-LA CONCORDIA;0;5. Adultez (27- 59 años);0;5
12;0;SIN CORREGIMIENTO;135;LA CONCORDIA;12-LA CONCORDIA;0;6. Persona Mayor 60 o mas;0;4
12;0;SIN CORREGIMIENTO;136;SOTOMAYOR;12-SOTOMAYOR;0;1. Primera Infancia (0-5 años);0;1
12;0;SIN CORREGIMIENTO;136;SOTOMAYOR;12-SOTOMAYOR;0;5. Adultez (27- 59 años);0;8
12;0;SIN CORREGIMIENTO;136;SOTOMAYOR;12-SOTOMAYOR;0;6. Persona Mayor 60 o mas;0;6
12;0;SIN CORREGIMIENTO;138;BOLARQUI;12-BOLARQUI;0;5. Adultez (27- 59 años);0;1
12;0;SIN CORREGIMIENTO;138;BOLARQUI;12-BOLARQUI;0;6. Persona Mayor 60 o mas;0;3
12;0;SIN CORREGIMIENTO;139;MERCEDES;12-MERCEDES;0;1. Primera Infancia (0-5 años);0;2
12;0;SIN CORREGIMIENTO;139;MERCEDES;12-MERCEDES;0;4. Juventud (14 - 26 años);0;2
12;0;SIN CORREGIMIENTO;139;MERCEDES;12-MERCEDES;0;5. Adultez (27- 59 años);0;4
12;0;SIN CORREGIMIENTO;140;CONUCOS;12-CONUCOS;0;4. Juventud (14 - 26 años);0;1
12;0;SIN CORREGIMIENTO;140;CONUCOS;12-CONUCOS;0;5. Adultez (27- 59 años);0;2
12;0;SIN CORREGIMIENTO;140;CONUCOS;12-CONUCOS;0;6. Persona Mayor 60 o mas;0;1
12;0;SIN CORREGIMIENTO;161;PUERTA DEL SOL;12-PUERTA DEL SOL;0;1. Primera Infancia (0-5 años);0;1
12;0;SIN CORREGIMIENTO;161;PUERTA DEL SOL;12-PUERTA DEL SOL;0;5. Adultez (27- 59 años);0;1
12;0;SIN CORREGIMIENTO;201;QUEBRADA LA IGLESIA;12-QUEBRADA LA IGLESIA;0;3. Adolescencia (12 - 18 años);0;1
12;0;SIN CORREGIMIENTO;201;QUEBRADA LA IGLESIA;12-QUEBRADA LA IGLESIA;0;5. Adultez (27- 59 años);0;2
12;0;SIN CORREGIMIENTO;201;QUEBRADA LA IGLESIA;12-QUEBRADA LA IGLESIA;0;6. Persona Mayor 60 o mas;0;2
13;0;SIN CORREGIMIENTO;2;EL PAULON VILLA LINA;13-EL PAULON VILLA LINA;EL PABLÓN;1. Primera Infancia (0-5 años);SI;1
13;0;SIN CORREGIMIENTO;2;EL PAULON VILLA LINA;13-EL PAULON VILLA LINA;EL PABLÓN;5. Adultez (27- 59 años);SI;2
13;0;SIN CORREGIMIENTO;3;COLORADOS;13-COLORADOS;0;1. Primera Infancia (0-5 años);0;1
13;0;SIN CORREGIMIENTO;3;COLORADOS;13-COLORADOS;0;3. Adolescencia (12 - 18 años);0;2
13;0;SIN CORREGIMIENTO;3;COLORADOS;13-COLORADOS;0;4. Juventud (14 - 26 años);0;2
13;0;SIN CORREGIMIENTO;3;COLORADOS;13-COLORADOS;0;5. Adultez (27- 59 años);0;2
13;0;SIN CORREGIMIENTO;3;COLORADOS;13-COLORADOS;0;6. Persona Mayor 60 o mas;0;1
13;0;SIN CORREGIMIENTO;32;MARIA PAZ;13-MARIA PAZ;0;4. Juventud (14 - 26 años);0;1
13;0;SIN CORREGIMIENTO;32;MARIA PAZ;13-MARIA PAZ;0;5. Adultez (27- 59 años);0;1
13;0;SIN CORREGIMIENTO;32;MARIA PAZ;13-MARIA PAZ;0;6. Persona Mayor 60 o mas;0;3
13;0;SIN CORREGIMIENTO;51;LIZCANO I Y II;13-LIZCANO I Y II;0;1. Primera Infancia (0-5 años);0;3
13;0;SIN CORREGIMIENTO;51;LIZCANO I Y II;13-LIZCANO I Y II;0;2. Infancia (6 - 11 años);0;1
13;0;SIN CORREGIMIENTO;51;LIZCANO I Y II;13-LIZCANO I Y II;0;3. Adolescencia (12 - 18 años);0;2
13;0;SIN CORREGIMIENTO;51;LIZCANO I Y II;13-LIZCANO I Y II;0;4. Juventud (14 - 26 años);0;1
13;0;SIN CORREGIMIENTO;51;LIZCANO I Y II;13-LIZCANO I Y II;0;5. Adultez (27- 59 años);0;3
13;0;SIN CORREGIMIENTO;51;LIZCANO I Y II;13-LIZCANO I Y II;0;6. Persona Mayor 60 o mas;0;3
13;0;SIN CORREGIMIENTO;67;TRANSICION I AL V;13-TRANSICION I AL V;0;2. Infancia (6 - 11 años);0;1
13;0;SIN CORREGIMIENTO;67;TRANSICION I AL V;13-TRANSICION I AL V;0;5. Adultez (27- 59 años);0;3
13;0;SIN CORREGIMIENTO;67;TRANSICION I AL V;13-TRANSICION I AL V;0;6. Persona Mayor 60 o mas;0;1
13;0;SIN CORREGIMIENTO;75;SAN RAFAEL;13-SAN RAFAEL;0;5. Adultez (27- 59 años);0;1
13;0;SIN CORREGIMIENTO;76;CHAPINERO;13-CHAPINERO;0;5. Adultez (27- 59 años);0;1
13;0;SIN CORREGIMIENTO;79;LA FERIA;13-LA FERIA;0;2. Infancia (6 - 11 años);0;1
13;0;SIN CORREGIMIENTO;79;LA FERIA;13-LA FERIA;0;5. Adultez (27- 59 años);0;2
13;0;SIN CORREGIMIENTO;95;COMUNEROS;13-COMUNEROS;0;5. Adultez (27- 59 años);0;1
13;0;SIN CORREGIMIENTO;98;SAN FRANCISCO;13-SAN FRANCISCO;0;6. Persona Mayor 60 o mas;0;1
13;0;SIN CORREGIMIENTO;99;ALARCON;13-ALARCON;0;6. Persona Mayor 60 o mas;0;1
13;0;SIN CORREGIMIENTO;100;SAN ALONSO;13-SAN ALONSO;0;1. Primera Infancia (0-5 años);0;11
13;0;SIN CORREGIMIENTO;100;SAN ALONSO;13-SAN ALONSO;0;2. Infancia (6 - 11 años);0;7
13;0;SIN CORREGIMIENTO;100;SAN ALONSO;13-SAN ALONSO;0;3. Adolescencia (12 - 18 años);0;14
13;0;SIN CORREGIMIENTO;100;SAN ALONSO;13-SAN ALONSO;0;4. Juventud (14 - 26 años);0;22
13;0;SIN CORREGIMIENTO;100;SAN ALONSO;13-SAN ALONSO;0;5. Adultez (27- 59 años);0;69
13;0;SIN CORREGIMIENTO;100;SAN ALONSO;13-SAN ALONSO;0;6. Persona Mayor 60 o mas;0;34
13;0;SIN CORREGIMIENTO;102;LOS PINOS;13-LOS PINOS;0;1. Primera Infancia (0-5 años);0;1
13;0;SIN CORREGIMIENTO;102;LOS PINOS;13-LOS PINOS;0;5. Adultez (27- 59 años);0;2
13;0;SIN CORREGIMIENTO;102;LOS PINOS;13-LOS PINOS;0;6. Persona Mayor 60 o mas;0;1
13;0;SIN CORREGIMIENTO;104;EL VENADO DE ORO MORRORRICO;13-EL VENADO DE ORO MORRORRICO;0;6. Persona Mayor 60 o mas;0;1
13;0;SIN CORREGIMIENTO;107;LOS SAUCES;13-LOS SAUCES;0;1. Primera Infancia (0-5 años);0;31
13;0;SIN CORREGIMIENTO;107;LOS SAUCES;13-LOS SAUCES;0;2. Infancia (6 - 11 años);0;18
13;0;SIN CORREGIMIENTO;107;LOS SAUCES;13-LOS SAUCES;0;3. Adolescencia (12 - 18 años);0;33
13;0;SIN CORREGIMIENTO;107;LOS SAUCES;13-LOS SAUCES;0;4. Juventud (14 - 26 años);0;36
13;0;SIN CORREGIMIENTO;107;LOS SAUCES;13-LOS SAUCES;0;5. Adultez (27- 59 años);0;105
13;0;SIN CORREGIMIENTO;107;LOS SAUCES;13-LOS SAUCES;0;6. Persona Mayor 60 o mas;0;23
13;0;SIN CORREGIMIENTO;110;MORRORRICO;13-MORRORRICO;0;2. Infancia (6 - 11 años);0;1
13;0;SIN CORREGIMIENTO;110;MORRORRICO;13-MORRORRICO;0;5. Adultez (27- 59 años);0;2
13;0;SIN CORREGIMIENTO;112;EL DIVISO;13-EL DIVISO;0;1. Primera Infancia (0-5 años);0;1
13;0;SIN CORREGIMIENTO;112;EL DIVISO;13-EL DIVISO;0;3. Adolescencia (12 - 18 años);0;1
13;0;SIN CORREGIMIENTO;112;EL DIVISO;13-EL DIVISO;0;5. Adultez (27- 59 años);0;1
13;0;SIN CORREGIMIENTO;113;PUERTO RICO;13-PUERTO RICO;0;1. Primera Infancia (0-5 años);0;30
13;0;SIN CORREGIMIENTO;113;PUERTO RICO;13-PUERTO RICO;0;2. Infancia (6 - 11 años);0;27
13;0;SIN CORREGIMIENTO;113;PUERTO RICO;13-PUERTO RICO;0;3. Adolescencia (12 - 18 años);0;42
13;0;SIN CORREGIMIENTO;113;PUERTO RICO;13-PUERTO RICO;0;4. Juventud (14 - 26 años);0;47
13;0;SIN CORREGIMIENTO;113;PUERTO RICO;13-PUERTO RICO;0;5. Adultez (27- 59 años);0;141
13;0;SIN CORREGIMIENTO;113;PUERTO RICO;13-PUERTO RICO;0;6. Persona Mayor 60 o mas;0;19
13;0;SIN CORREGIMIENTO;116;MIRAFLORES;13-MIRAFLORES;0;1. Primera Infancia (0-5 años);0;2
13;0;SIN CORREGIMIENTO;116;MIRAFLORES;13-MIRAFLORES;0;4. Juventud (14 - 26 años);0;1
13;0;SIN CORREGIMIENTO;116;MIRAFLORES;13-MIRAFLORES;0;5. Adultez (27- 59 años);0;4
13;0;SIN CORREGIMIENTO;116;MIRAFLORES;13-MIRAFLORES;0;6. Persona Mayor 60 o mas;0;1
13;0;SIN CORREGIMIENTO;117;ALBANIA;13-ALBANIA;0;1. Primera Infancia (0-5 años);0;4
13;0;SIN CORREGIMIENTO;117;ALBANIA;13-ALBANIA;0;2. Infancia (6 - 11 años);0;2
13;0;SIN CORREGIMIENTO;117;ALBANIA;13-ALBANIA;0;3. Adolescencia (12 - 18 años);0;2
13;0;SIN CORREGIMIENTO;117;ALBANIA;13-ALBANIA;0;4. Juventud (14 - 26 años);0;4
13;0;SIN CORREGIMIENTO;117;ALBANIA;13-ALBANIA;0;5. Adultez (27- 59 años);0;14
13;0;SIN CORREGIMIENTO;117;ALBANIA;13-ALBANIA;0;6. Persona Mayor 60 o mas;0;2
13;0;SIN CORREGIMIENTO;118;LAS AMERICAS;13-LAS AMERICAS;0;5. Adultez (27- 59 años);0;1
13;0;SIN CORREGIMIENTO;118;LAS AMERICAS;13-LAS AMERICAS;0;6. Persona Mayor 60 o mas;0;1
13;0;SIN CORREGIMIENTO;119;GALAN;13-GALAN;0;3. Adolescencia (12 - 18 años);0;2
13;0;SIN CORREGIMIENTO;119;GALAN;13-GALAN;0;4. Juventud (14 - 26 años);0;1
13;0;SIN CORREGIMIENTO;119;GALAN;13-GALAN;0;5. Adultez (27- 59 años);0;6
13;0;SIN CORREGIMIENTO;119;GALAN;13-GALAN;0;6. Persona Mayor 60 o mas;0;2
13;0;SIN CORREGIMIENTO;120;ALVAREZ;13-ALVAREZ;ALVAREZ LAS AMERICAS;1. Primera Infancia (0-5 años);0;7
13;0;SIN CORREGIMIENTO;120;ALVAREZ;13-ALVAREZ;ALVAREZ LAS AMERICAS;2. Infancia (6 - 11 años);0;6
13;0;SIN CORREGIMIENTO;120;ALVAREZ;13-ALVAREZ;ALVAREZ LAS AMERICAS;3. Adolescencia (12 - 18 años);0;4
13;0;SIN CORREGIMIENTO;120;ALVAREZ;13-ALVAREZ;ALVAREZ LAS AMERICAS;4. Juventud (14 - 26 años);0;10
13;0;SIN CORREGIMIENTO;120;ALVAREZ;13-ALVAREZ;ALVAREZ LAS AMERICAS;5. Adultez (27- 59 años);0;46
13;0;SIN CORREGIMIENTO;120;ALVAREZ;13-ALVAREZ;ALVAREZ LAS AMERICAS;6. Persona Mayor 60 o mas;0;35
13;0;SIN CORREGIMIENTO;122;EL PRADO;13-EL PRADO;0;1. Primera Infancia (0-5 años);0;1
13;0;SIN CORREGIMIENTO;122;EL PRADO;13-EL PRADO;0;3. Adolescencia (12 - 18 años);0;1
13;0;SIN CORREGIMIENTO;122;EL PRADO;13-EL PRADO;0;4. Juventud (14 - 26 años);0;1
13;0;SIN CORREGIMIENTO;122;EL PRADO;13-EL PRADO;0;5. Adultez (27- 59 años);0;6
13;0;SIN CORREGIMIENTO;122;EL PRADO;13-EL PRADO;0;6. Persona Mayor 60 o mas;0;5
13;0;SIN CORREGIMIENTO;130;CENTRO;13-CENTRO;0;1. Primera Infancia (0-5 años);0;8
13;0;SIN CORREGIMIENTO;130;CENTRO;13-CENTRO;0;2. Infancia (6 - 11 años);0;1
13;0;SIN CORREGIMIENTO;130;CENTRO;13-CENTRO;0;3. Adolescencia (12 - 18 años);0;6
13;0;SIN CORREGIMIENTO;130;CENTRO;13-CENTRO;0;4. Juventud (14 - 26 años);0;5
13;0;SIN CORREGIMIENTO;130;CENTRO;13-CENTRO;0;5. Adultez (27- 59 años);0;22
13;0;SIN CORREGIMIENTO;130;CENTRO;13-CENTRO;0;6. Persona Mayor 60 o mas;0;17
13;0;SIN CORREGIMIENTO;131;ANTONIA SANTOS CENTRO;13-ANTONIA SANTOS CENTRO;0;1. Primera Infancia (0-5 años);0;25
13;0;SIN CORREGIMIENTO;131;ANTONIA SANTOS CENTRO;13-ANTONIA SANTOS CENTRO;0;2. Infancia (6 - 11 años);0;16
13;0;SIN CORREGIMIENTO;131;ANTONIA SANTOS CENTRO;13-ANTONIA SANTOS CENTRO;0;3. Adolescencia (12 - 18 años);0;29
13;0;SIN CORREGIMIENTO;131;ANTONIA SANTOS CENTRO;13-ANTONIA SANTOS CENTRO;0;4. Juventud (14 - 26 años);0;27
13;0;SIN CORREGIMIENTO;131;ANTONIA SANTOS CENTRO;13-ANTONIA SANTOS CENTRO;0;5. Adultez (27- 59 años);0;120
13;0;SIN CORREGIMIENTO;131;ANTONIA SANTOS CENTRO;13-ANTONIA SANTOS CENTRO;0;6. Persona Mayor 60 o mas;0;53
13;0;SIN CORREGIMIENTO;132;MEJORAS PUBLICAS;13-MEJORAS PUBLICAS;0;4. Juventud (14 - 26 años);0;1
13;0;SIN CORREGIMIENTO;132;MEJORAS PUBLICAS;13-MEJORAS PUBLICAS;0;5. Adultez (27- 59 años);0;2
13;0;SIN CORREGIMIENTO;132;MEJORAS PUBLICAS;13-MEJORAS PUBLICAS;0;6. Persona Mayor 60 o mas;0;3
13;0;SIN CORREGIMIENTO;133;LA AURORA;13-LA AURORA;0;1. Primera Infancia (0-5 años);0;3
13;0;SIN CORREGIMIENTO;133;LA AURORA;13-LA AURORA;0;3. Adolescencia (12 - 18 años);0;3
13;0;SIN CORREGIMIENTO;133;LA AURORA;13-LA AURORA;0;5. Adultez (27- 59 años);0;7
13;0;SIN CORREGIMIENTO;136;SOTOMAYOR;13-SOTOMAYOR;0;3. Adolescencia (12 - 18 años);0;1
13;0;SIN CORREGIMIENTO;136;SOTOMAYOR;13-SOTOMAYOR;0;5. Adultez (27- 59 años);0;1
13;0;SIN CORREGIMIENTO;136;SOTOMAYOR;13-SOTOMAYOR;0;6. Persona Mayor 60 o mas;0;1
13;0;SIN CORREGIMIENTO;142;ALFONSO LOPEZ;13-ALFONSO LOPEZ;0;4. Juventud (14 - 26 años);0;1
13;0;SIN CORREGIMIENTO;142;ALFONSO LOPEZ;13-ALFONSO LOPEZ;0;5. Adultez (27- 59 años);0;2
13;0;SIN CORREGIMIENTO;143;LA JOYA;13-LA JOYA;0;2. Infancia (6 - 11 años);0;1
13;0;SIN CORREGIMIENTO;143;LA JOYA;13-LA JOYA;0;5. Adultez (27- 59 años);0;1
13;0;SIN CORREGIMIENTO;145;CAMPO HERMOSO;13-CAMPO HERMOSO;0;1. Primera Infancia (0-5 años);0;2
13;0;SIN CORREGIMIENTO;145;CAMPO HERMOSO;13-CAMPO HERMOSO;0;2. Infancia (6 - 11 años);0;2
13;0;SIN CORREGIMIENTO;145;CAMPO HERMOSO;13-CAMPO HERMOSO;0;3. Adolescencia (12 - 18 años);0;1
13;0;SIN CORREGIMIENTO;145;CAMPO HERMOSO;13-CAMPO HERMOSO;0;4. Juventud (14 - 26 años);0;2
13;0;SIN CORREGIMIENTO;145;CAMPO HERMOSO;13-CAMPO HERMOSO;0;5. Adultez (27- 59 años);0;3
13;0;SIN CORREGIMIENTO;154;EL PANTANO II;13-EL PANTANO II;0;4. Juventud (14 - 26 años);0;1
13;0;SIN CORREGIMIENTO;154;EL PANTANO II;13-EL PANTANO II;0;5. Adultez (27- 59 años);0;4
13;0;SIN CORREGIMIENTO;164;MUTIS;13-MUTIS;0;6. Persona Mayor 60 o mas;0;1
13;0;SIN CORREGIMIENTO;173;ESTORAQUES;13-ESTORAQUES;0;1. Primera Infancia (0-5 años);0;2
13;0;SIN CORREGIMIENTO;173;ESTORAQUES;13-ESTORAQUES;0;2. Infancia (6 - 11 años);0;2
